Index;Absolute_Orbit;Time_From_ANX;yyyy-mm-dd;hh:mm:ss.sss;Lon;Lat;Duration;Zone
65;9150;1650.758516;2026-01-07;00:25:46.509;-136.051006;71.560105;209.0;Inuvik
66;9150;1651.758516;2026-01-07;00:25:47.509;-136.133429;71.500401;209.0;Inuvik
67;9150;1652.758516;2026-01-07;00:25:48.509;-136.215339;71.440660;209.0;Inuvik
68;9150;1653.758516;2026-01-07;00:25:49.509;-136.296798;71.380892;209.0;Inuvik
69;9150;1654.758516;2026-01-07;00:25:50.509;-136.377820;71.321096;209.0;Inuvik
70;9150;1655.758516;2026-01-07;00:25:51.509;-136.458343;71.261265;209.0;Inuvik
71;9150;1656.758516;2026-01-07;00:25:52.509;-136.538372;71.201400;209.0;Inuvik
72;9150;1657.758516;2026-01-07;00:25:53.509;-136.617911;71.141501;209.0;Inuvik
73;9150;1658.758516;2026-01-07;00:25:54.509;-136.697064;71.081581;209.0;Inuvik
74;9150;1659.758516;2026-01-07;00:25:55.509;-136.775756;71.021629;209.0;Inuvik
75;9150;1660.758516;2026-01-07;00:25:56.509;-136.853970;70.961644;209.0;Inuvik
76;9150;1661.758516;2026-01-07;00:25:57.509;-136.931712;70.901626;209.0;Inuvik
77;9150;1662.758516;2026-01-07;00:25:58.509;-137.009007;70.841579;209.0;Inuvik
78;9150;1663.758516;2026-01-07;00:25:59.509;-137.085933;70.781510;209.0;Inuvik
79;9150;1664.758516;2026-01-07;00:26:00.509;-137.162397;70.721410;209.0;Inuvik
80;9150;1665.758516;2026-01-07;00:26:01.509;-137.238404;70.661277;209.0;Inuvik
81;9150;1666.758516;2026-01-07;00:26:02.509;-137.313958;70.601114;209.0;Inuvik
82;9150;1667.758516;2026-01-07;00:26:03.509;-137.389129;70.540927;209.0;Inuvik
83;9150;1668.758516;2026-01-07;00:26:04.509;-137.463905;70.480715;209.0;Inuvik
84;9150;1669.758516;2026-01-07;00:26:05.509;-137.538238;70.420472;209.0;Inuvik
85;9150;1670.758516;2026-01-07;00:26:06.509;-137.612133;70.360199;209.0;Inuvik
86;9150;1671.758516;2026-01-07;00:26:07.509;-137.685594;70.299897;209.0;Inuvik
87;9150;1672.758516;2026-01-07;00:26:08.509;-137.758732;70.239576;209.0;Inuvik
88;9150;1673.758516;2026-01-07;00:26:09.509;-137.831451;70.179227;209.0;Inuvik
89;9150;1674.758516;2026-01-07;00:26:10.509;-137.903745;70.118848;209.0;Inuvik
90;9150;1675.758516;2026-01-07;00:26:11.509;-137.975619;70.058441;209.0;Inuvik
91;9150;1676.758516;2026-01-07;00:26:12.509;-138.047111;69.998009;209.0;Inuvik
92;9150;1677.758516;2026-01-07;00:26:13.509;-138.118270;69.937557;209.0;Inuvik
93;9150;1678.758516;2026-01-07;00:26:14.509;-138.189018;69.877077;209.0;Inuvik
94;9150;1679.758516;2026-01-07;00:26:15.509;-138.259360;69.816568;209.0;Inuvik
95;9150;1680.758516;2026-01-07;00:26:16.509;-138.329299;69.756032;209.0;Inuvik
96;9150;1681.758516;2026-01-07;00:26:17.509;-138.398914;69.695477;209.0;Inuvik
97;9150;1682.758516;2026-01-07;00:26:18.509;-138.468169;69.634898;209.0;Inuvik
98;9150;1683.758516;2026-01-07;00:26:19.509;-138.537030;69.574293;209.0;Inuvik
99;9150;1684.758516;2026-01-07;00:26:20.509;-138.605502;69.513660;209.0;Inuvik
100;9150;1685.758516;2026-01-07;00:26:21.509;-138.673591;69.453001;209.0;Inuvik
101;9150;1686.758516;2026-01-07;00:26:22.509;-138.741403;69.392328;209.0;Inuvik
102;9150;1687.758516;2026-01-07;00:26:23.509;-138.808834;69.331628;209.0;Inuvik
103;9150;1688.758516;2026-01-07;00:26:24.509;-138.875887;69.270902;209.0;Inuvik
104;9150;1689.758516;2026-01-07;00:26:25.509;-138.942566;69.210150;209.0;Inuvik
105;9150;1690.758516;2026-01-07;00:26:26.509;-139.008918;69.149378;209.0;Inuvik
106;9150;1691.758516;2026-01-07;00:26:27.509;-139.074967;69.088587;209.0;Inuvik
107;9150;1692.758516;2026-01-07;00:26:28.509;-139.140649;69.027771;209.0;Inuvik
108;9150;1693.758516;2026-01-07;00:26:29.509;-139.205969;68.966930;209.0;Inuvik
109;9150;1694.758516;2026-01-07;00:26:30.509;-139.270928;68.906065;209.0;Inuvik
110;9150;1695.758516;2026-01-07;00:26:31.509;-139.335616;68.845184;209.0;Inuvik
111;9150;1696.758516;2026-01-07;00:26:32.509;-139.399973;68.784281;209.0;Inuvik
112;9150;1697.758516;2026-01-07;00:26:33.509;-139.463978;68.723353;209.0;Inuvik
113;9150;1698.758516;2026-01-07;00:26:34.509;-139.527635;68.662402;209.0;Inuvik
114;9150;1699.758516;2026-01-07;00:26:35.509;-139.590961;68.601428;209.0;Inuvik
115;9150;1700.758516;2026-01-07;00:26:36.509;-139.654036;68.540441;209.0;Inuvik
116;9150;1701.758516;2026-01-07;00:26:37.509;-139.716770;68.479430;209.0;Inuvik
117;9150;1702.758516;2026-01-07;00:26:38.509;-139.779166;68.418396;209.0;Inuvik
118;9150;1703.758516;2026-01-07;00:26:39.509;-139.841227;68.357339;209.0;Inuvik
119;9150;1704.758516;2026-01-07;00:26:40.509;-139.903010;68.296265;209.0;Inuvik
120;9150;1705.758516;2026-01-07;00:26:41.509;-139.964513;68.235173;209.0;Inuvik
121;9150;1706.758516;2026-01-07;00:26:42.509;-140.025689;68.174059;209.0;Inuvik
122;9150;1707.758516;2026-01-07;00:26:43.509;-140.086540;68.112922;209.0;Inuvik
123;9150;1708.758516;2026-01-07;00:26:44.509;-140.147069;68.051764;209.0;Inuvik
124;9150;1709.758516;2026-01-07;00:26:45.509;-140.207370;67.990593;209.0;Inuvik
125;9150;1710.758516;2026-01-07;00:26:46.509;-140.267365;67.929401;209.0;Inuvik
126;9150;1711.758516;2026-01-07;00:26:47.509;-140.327045;67.868187;209.0;Inuvik
127;9150;1712.758516;2026-01-07;00:26:48.509;-140.386412;67.806952;209.0;Inuvik
128;9150;1713.758516;2026-01-07;00:26:49.509;-140.445495;67.745699;209.0;Inuvik
129;9150;1714.758516;2026-01-07;00:26:50.509;-140.504346;67.684432;209.0;Inuvik
130;9150;1715.758516;2026-01-07;00:26:51.509;-140.562892;67.623144;209.0;Inuvik
131;9150;1716.758516;2026-01-07;00:26:52.509;-140.621134;67.561835;209.0;Inuvik
132;9150;1717.758516;2026-01-07;00:26:53.509;-140.679075;67.500506;209.0;Inuvik
133;9150;1718.758516;2026-01-07;00:26:54.509;-140.736781;67.439162;209.0;Inuvik
134;9150;1719.758516;2026-01-07;00:26:55.509;-140.794229;67.377802;209.0;Inuvik
135;9150;1720.758516;2026-01-07;00:26:56.509;-140.851381;67.316422;209.0;Inuvik
136;9150;1721.758516;2026-01-07;00:26:57.509;-140.908242;67.255021;209.0;Inuvik
137;9150;1722.758516;2026-01-07;00:26:58.509;-140.964812;67.193601;209.0;Inuvik
138;9150;1723.758516;2026-01-07;00:26:59.509;-141.021195;67.132171;209.0;Inuvik
139;9150;1724.758516;2026-01-07;00:27:00.509;-141.077292;67.070721;209.0;Inuvik
140;9150;1725.758516;2026-01-07;00:27:01.509;-141.133105;67.009252;209.0;Inuvik
141;9150;1726.758516;2026-01-07;00:27:02.509;-141.188637;66.947763;209.0;Inuvik
142;9150;1727.758516;2026-01-07;00:27:03.509;-141.243925;66.886258;209.0;Inuvik
143;9150;1728.758516;2026-01-07;00:27:04.509;-141.298999;66.824742;209.0;Inuvik
144;9150;1729.758516;2026-01-07;00:27:05.509;-141.353797;66.763206;209.0;Inuvik
145;9150;1730.758516;2026-01-07;00:27:06.509;-141.408322;66.701651;209.0;Inuvik
146;9150;1731.758516;2026-01-07;00:27:07.509;-141.462575;66.640077;209.0;Inuvik
147;9150;1732.758516;2026-01-07;00:27:08.509;-141.516631;66.578492;209.0;Inuvik
148;9150;1733.758516;2026-01-07;00:27:09.509;-141.570445;66.516892;209.0;Inuvik
149;9150;1734.758516;2026-01-07;00:27:10.509;-141.623994;66.455273;209.0;Inuvik
150;9150;1735.758516;2026-01-07;00:27:11.509;-141.677278;66.393635;209.0;Inuvik
151;9150;1736.758516;2026-01-07;00:27:12.509;-141.730311;66.331981;209.0;Inuvik
152;9150;1737.758516;2026-01-07;00:27:13.509;-141.783171;66.270318;209.0;Inuvik
153;9150;1738.758516;2026-01-07;00:27:14.509;-141.835773;66.208636;209.0;Inuvik
154;9150;1739.758516;2026-01-07;00:27:15.509;-141.888118;66.146938;209.0;Inuvik
155;9150;1740.758516;2026-01-07;00:27:16.509;-141.940209;66.085221;209.0;Inuvik
156;9150;1741.758516;2026-01-07;00:27:17.509;-141.992093;66.023491;209.0;Inuvik
157;9150;1742.758516;2026-01-07;00:27:18.509;-142.043776;65.961750;209.0;Inuvik
158;9150;1743.758516;2026-01-07;00:27:19.509;-142.095210;65.899991;209.0;Inuvik
159;9150;1744.758516;2026-01-07;00:27:20.509;-142.146396;65.838215;209.0;Inuvik
160;9150;1745.758516;2026-01-07;00:27:21.509;-142.197338;65.776422;209.0;Inuvik
161;9150;1746.758516;2026-01-07;00:27:22.509;-142.248114;65.714620;209.0;Inuvik
162;9150;1747.758516;2026-01-07;00:27:23.509;-142.298664;65.652803;209.0;Inuvik
163;9150;1748.758516;2026-01-07;00:27:24.509;-142.348973;65.590969;209.0;Inuvik
164;9150;1749.758516;2026-01-07;00:27:25.509;-142.399044;65.529118;209.0;Inuvik
165;9150;1750.758516;2026-01-07;00:27:26.509;-142.448896;65.467254;209.0;Inuvik
166;9150;1751.758516;2026-01-07;00:27:27.509;-142.498587;65.405380;209.0;Inuvik
167;9150;1752.758516;2026-01-07;00:27:28.509;-142.548045;65.343490;209.0;Inuvik
168;9150;1753.758516;2026-01-07;00:27:29.509;-142.597270;65.281584;209.0;Inuvik
169;9150;1754.758516;2026-01-07;00:27:30.509;-142.646264;65.219662;209.0;Inuvik
170;9150;1755.758516;2026-01-07;00:27:31.509;-142.695083;65.157729;209.0;Inuvik
171;9150;1756.758516;2026-01-07;00:27:32.509;-142.743713;65.095785;209.0;Inuvik
172;9150;1757.758516;2026-01-07;00:27:33.509;-142.792117;65.033824;209.0;Inuvik
173;9150;1758.758516;2026-01-07;00:27:34.509;-142.840297;64.971849;209.0;Inuvik
174;9150;1759.758516;2026-01-07;00:27:35.509;-142.888254;64.909857;209.0;Inuvik
175;9150;1760.758516;2026-01-07;00:27:36.509;-142.936076;64.847859;209.0;Inuvik
176;9150;1761.758516;2026-01-07;00:27:37.509;-142.983683;64.785846;209.0;Inuvik
177;9150;1762.758516;2026-01-07;00:27:38.509;-143.031071;64.723818;209.0;Inuvik
178;9150;1763.758516;2026-01-07;00:27:39.509;-143.078243;64.661775;209.0;Inuvik
179;9150;1764.758516;2026-01-07;00:27:40.509;-143.125228;64.599720;209.0;Inuvik
180;9150;1765.758516;2026-01-07;00:27:41.509;-143.172060;64.537656;209.0;Inuvik
181;9150;1766.758516;2026-01-07;00:27:42.509;-143.218680;64.475577;209.0;Inuvik
182;9150;1767.758516;2026-01-07;00:27:43.509;-143.265088;64.413484;209.0;Inuvik
183;9150;1768.758516;2026-01-07;00:27:44.509;-143.311288;64.351376;209.0;Inuvik
184;9150;1769.758516;2026-01-07;00:27:45.509;-143.357339;64.289259;209.0;Inuvik
185;9150;1770.758516;2026-01-07;00:27:46.509;-143.403212;64.227131;209.0;Inuvik
186;9150;1771.758516;2026-01-07;00:27:47.509;-143.448879;64.164988;209.0;Inuvik
187;9150;1772.758516;2026-01-07;00:27:48.509;-143.494342;64.102831;209.0;Inuvik
188;9150;1773.758516;2026-01-07;00:27:49.509;-143.539607;64.040661;209.0;Inuvik
189;9150;1774.758516;2026-01-07;00:27:50.509;-143.584753;63.978485;209.0;Inuvik
190;9150;1775.758516;2026-01-07;00:27:51.509;-143.629700;63.916294;209.0;Inuvik
191;9150;1776.758516;2026-01-07;00:27:52.509;-143.674447;63.854090;209.0;Inuvik
192;9150;1777.758516;2026-01-07;00:27:53.509;-143.718997;63.791872;209.0;Inuvik
193;9150;1778.758516;2026-01-07;00:27:54.509;-143.763388;63.729644;209.0;Inuvik
194;9150;1779.758516;2026-01-07;00:27:55.509;-143.807633;63.667407;209.0;Inuvik
195;9150;1780.758516;2026-01-07;00:27:56.509;-143.851685;63.605157;209.0;Inuvik
196;9150;1781.758516;2026-01-07;00:27:57.509;-143.895544;63.542893;209.0;Inuvik
197;9150;1782.758516;2026-01-07;00:27:58.509;-143.939212;63.480616;209.0;Inuvik
198;9150;1783.758516;2026-01-07;00:27:59.509;-143.982758;63.418332;209.0;Inuvik
199;9150;1784.758516;2026-01-07;00:28:00.509;-144.026133;63.356037;209.0;Inuvik
200;9150;1785.758516;2026-01-07;00:28:01.509;-144.069321;63.293728;209.0;Inuvik
201;9150;1786.758516;2026-01-07;00:28:02.509;-144.112322;63.231407;209.0;Inuvik
202;9150;1787.758516;2026-01-07;00:28:03.509;-144.155152;63.169074;209.0;Inuvik
203;9150;1788.758516;2026-01-07;00:28:04.509;-144.197869;63.106734;209.0;Inuvik
204;9150;1789.758516;2026-01-07;00:28:05.509;-144.240403;63.044382;209.0;Inuvik
205;9150;1790.758516;2026-01-07;00:28:06.509;-144.282756;62.982018;209.0;Inuvik
206;9150;1791.758516;2026-01-07;00:28:07.509;-144.324928;62.919641;209.0;Inuvik
207;9150;1792.758516;2026-01-07;00:28:08.509;-144.366964;62.857255;209.0;Inuvik
208;9150;1793.758516;2026-01-07;00:28:09.509;-144.408863;62.794861;209.0;Inuvik
209;9150;1794.755946;2026-01-07;00:28:10.506;-144.450477;62.732614;209.0;Inuvik
0;9165;1611.728066;2026-01-07;23:33:17.620;-119.444578;73.861297;208.0;Inuvik
1;9165;1612.728066;2026-01-07;23:33:18.620;-119.550076;73.803151;208.0;Inuvik
2;9165;1613.728066;2026-01-07;23:33:19.620;-119.654838;73.744953;208.0;Inuvik
3;9165;1614.728066;2026-01-07;23:33:20.620;-119.758873;73.686704;208.0;Inuvik
4;9165;1615.728066;2026-01-07;23:33:21.620;-119.862187;73.628404;208.0;Inuvik
5;9165;1616.728066;2026-01-07;23:33:22.620;-119.964853;73.570062;208.0;Inuvik
6;9165;1617.728066;2026-01-07;23:33:23.620;-120.066884;73.511679;208.0;Inuvik
7;9165;1618.728066;2026-01-07;23:33:24.620;-120.168213;73.453247;208.0;Inuvik
8;9165;1619.728066;2026-01-07;23:33:25.620;-120.268849;73.394767;208.0;Inuvik
9;9165;1620.728066;2026-01-07;23:33:26.620;-120.368799;73.336238;208.0;Inuvik
10;9165;1621.728066;2026-01-07;23:33:27.620;-120.468182;73.277676;208.0;Inuvik
11;9165;1622.728066;2026-01-07;23:33:28.620;-120.566911;73.219069;208.0;Inuvik
12;9165;1623.728066;2026-01-07;23:33:29.620;-120.664972;73.160415;208.0;Inuvik
13;9165;1624.728066;2026-01-07;23:33:30.620;-120.762372;73.101715;208.0;Inuvik
14;9165;1625.728066;2026-01-07;23:33:31.620;-120.859146;73.042972;208.0;Inuvik
15;9165;1626.728066;2026-01-07;23:33:32.620;-120.955375;72.984197;208.0;Inuvik
16;9165;1627.728066;2026-01-07;23:33:33.620;-121.050960;72.925377;208.0;Inuvik
17;9165;1628.728066;2026-01-07;23:33:34.620;-121.145908;72.866512;208.0;Inuvik
18;9165;1629.728066;2026-01-07;23:33:35.620;-121.240226;72.807604;208.0;Inuvik
19;9165;1630.728066;2026-01-07;23:33:36.620;-121.333995;72.748661;208.0;Inuvik
20;9165;1631.728066;2026-01-07;23:33:37.620;-121.427198;72.689681;208.0;Inuvik
21;9165;1632.728066;2026-01-07;23:33:38.620;-121.519788;72.630658;208.0;Inuvik
22;9165;1633.728066;2026-01-07;23:33:39.620;-121.611769;72.571593;208.0;Inuvik
23;9165;1634.728066;2026-01-07;23:33:40.620;-121.703149;72.512487;208.0;Inuvik
24;9165;1635.728066;2026-01-07;23:33:41.620;-121.794054;72.453353;208.0;Inuvik
25;9165;1636.728066;2026-01-07;23:33:42.620;-121.884374;72.394178;208.0;Inuvik
26;9165;1637.728066;2026-01-07;23:33:43.620;-121.974107;72.334963;208.0;Inuvik
27;9165;1638.728066;2026-01-07;23:33:44.620;-122.063260;72.275708;208.0;Inuvik
28;9165;1639.728066;2026-01-07;23:33:45.620;-122.151879;72.216417;208.0;Inuvik
29;9165;1640.728066;2026-01-07;23:33:46.620;-122.240013;72.157097;208.0;Inuvik
30;9165;1641.728066;2026-01-07;23:33:47.620;-122.327582;72.097738;208.0;Inuvik
31;9165;1642.728066;2026-01-07;23:33:48.620;-122.414591;72.038339;208.0;Inuvik
32;9165;1643.728066;2026-01-07;23:33:49.620;-122.501045;71.978902;208.0;Inuvik
33;9165;1644.728066;2026-01-07;23:33:50.620;-122.587036;71.919438;208.0;Inuvik
34;9165;1645.728066;2026-01-07;23:33:51.620;-122.672521;71.859939;208.0;Inuvik
35;9165;1646.728066;2026-01-07;23:33:52.620;-122.757465;71.800404;208.0;Inuvik
36;9165;1647.728066;2026-01-07;23:33:53.620;-122.841874;71.740831;208.0;Inuvik
37;9165;1648.728066;2026-01-07;23:33:54.620;-122.925759;71.681222;208.0;Inuvik
38;9165;1649.728066;2026-01-07;23:33:55.620;-123.009236;71.621591;208.0;Inuvik
39;9165;1650.728066;2026-01-07;23:33:56.620;-123.092190;71.561923;208.0;Inuvik
40;9165;1651.728066;2026-01-07;23:33:57.620;-123.174628;71.502219;208.0;Inuvik
41;9165;1652.728066;2026-01-07;23:33:58.620;-123.256554;71.442480;208.0;Inuvik
42;9165;1653.728066;2026-01-07;23:33:59.620;-123.338025;71.382712;208.0;Inuvik
43;9165;1654.728066;2026-01-07;23:34:00.620;-123.419062;71.322917;208.0;Inuvik
44;9165;1655.728066;2026-01-07;23:34:01.620;-123.499600;71.263087;208.0;Inuvik
45;9165;1656.728066;2026-01-07;23:34:02.620;-123.579644;71.203224;208.0;Inuvik
46;9165;1657.728066;2026-01-07;23:34:03.620;-123.659198;71.143326;208.0;Inuvik
47;9165;1658.728066;2026-01-07;23:34:04.620;-123.738362;71.083406;208.0;Inuvik
48;9165;1659.728066;2026-01-07;23:34:05.620;-123.817069;71.023455;208.0;Inuvik
49;9165;1660.728066;2026-01-07;23:34:06.620;-123.895298;70.963471;208.0;Inuvik
50;9165;1661.728066;2026-01-07;23:34:07.620;-123.973053;70.903454;208.0;Inuvik
51;9165;1662.728066;2026-01-07;23:34:08.620;-124.050359;70.843407;208.0;Inuvik
52;9165;1663.728066;2026-01-07;23:34:09.620;-124.127299;70.783340;208.0;Inuvik
53;9165;1664.728066;2026-01-07;23:34:10.620;-124.203778;70.723240;208.0;Inuvik
54;9165;1665.728066;2026-01-07;23:34:11.620;-124.279798;70.663109;208.0;Inuvik
55;9165;1666.728066;2026-01-07;23:34:12.620;-124.355366;70.602946;208.0;Inuvik
56;9165;1667.728066;2026-01-07;23:34:13.620;-124.430547;70.542760;208.0;Inuvik
57;9165;1668.728066;2026-01-07;23:34:14.620;-124.505336;70.482549;208.0;Inuvik
58;9165;1669.728066;2026-01-07;23:34:15.620;-124.579683;70.422307;208.0;Inuvik
59;9165;1670.728066;2026-01-07;23:34:16.620;-124.653591;70.362035;208.0;Inuvik
60;9165;1671.728066;2026-01-07;23:34:17.620;-124.727065;70.301733;208.0;Inuvik
61;9165;1672.728066;2026-01-07;23:34:18.620;-124.800213;70.241413;208.0;Inuvik
62;9165;1673.728066;2026-01-07;23:34:19.620;-124.872944;70.181065;208.0;Inuvik
63;9165;1674.728066;2026-01-07;23:34:20.620;-124.945252;70.120688;208.0;Inuvik
64;9165;1675.728066;2026-01-07;23:34:21.620;-125.017138;70.060281;208.0;Inuvik
65;9165;1676.728066;2026-01-07;23:34:22.620;-125.088640;69.999849;208.0;Inuvik
66;9165;1677.728066;2026-01-07;23:34:23.620;-125.159811;69.939398;208.0;Inuvik
67;9165;1678.728066;2026-01-07;23:34:24.620;-125.230572;69.878919;208.0;Inuvik
68;9165;1679.728066;2026-01-07;23:34:25.620;-125.300926;69.818411;208.0;Inuvik
69;9165;1680.728066;2026-01-07;23:34:26.620;-125.370877;69.757876;208.0;Inuvik
70;9165;1681.728066;2026-01-07;23:34:27.620;-125.440500;69.697321;208.0;Inuvik
71;9165;1682.728066;2026-01-07;23:34:28.620;-125.509767;69.636743;208.0;Inuvik
72;9165;1683.728066;2026-01-07;23:34:29.620;-125.578641;69.576139;208.0;Inuvik
73;9165;1684.728066;2026-01-07;23:34:30.620;-125.647124;69.515507;208.0;Inuvik
74;9165;1685.728066;2026-01-07;23:34:31.620;-125.715222;69.454848;208.0;Inuvik
75;9165;1686.728066;2026-01-07;23:34:32.620;-125.783045;69.394176;208.0;Inuvik
76;9165;1687.728066;2026-01-07;23:34:33.620;-125.850488;69.333477;208.0;Inuvik
77;9165;1688.728066;2026-01-07;23:34:34.620;-125.917553;69.272752;208.0;Inuvik
78;9165;1689.728066;2026-01-07;23:34:35.620;-125.984243;69.212001;208.0;Inuvik
79;9165;1690.728066;2026-01-07;23:34:36.620;-126.050603;69.151229;208.0;Inuvik
80;9165;1691.728066;2026-01-07;23:34:37.620;-126.116663;69.090439;208.0;Inuvik
81;9165;1692.728066;2026-01-07;23:34:38.620;-126.182356;69.029624;208.0;Inuvik
82;9165;1693.728066;2026-01-07;23:34:39.620;-126.247687;68.968784;208.0;Inuvik
83;9165;1694.728066;2026-01-07;23:34:40.620;-126.312657;68.907919;208.0;Inuvik
84;9165;1695.728066;2026-01-07;23:34:41.620;-126.377352;68.847038;208.0;Inuvik
85;9165;1696.728066;2026-01-07;23:34:42.620;-126.441720;68.786135;208.0;Inuvik
86;9165;1697.728066;2026-01-07;23:34:43.620;-126.505736;68.725209;208.0;Inuvik
87;9165;1698.728066;2026-01-07;23:34:44.620;-126.569403;68.664258;208.0;Inuvik
88;9165;1699.728066;2026-01-07;23:34:45.620;-126.632737;68.603285;208.0;Inuvik
89;9165;1700.728066;2026-01-07;23:34:46.620;-126.695822;68.542299;208.0;Inuvik
90;9165;1701.728066;2026-01-07;23:34:47.620;-126.758567;68.481289;208.0;Inuvik
91;9165;1702.728066;2026-01-07;23:34:48.620;-126.820973;68.420255;208.0;Inuvik
92;9165;1703.728066;2026-01-07;23:34:49.620;-126.883044;68.359199;208.0;Inuvik
93;9165;1704.728066;2026-01-07;23:34:50.620;-126.944833;68.298125;208.0;Inuvik
94;9165;1705.728066;2026-01-07;23:34:51.620;-127.006347;68.237034;208.0;Inuvik
95;9165;1706.728066;2026-01-07;23:34:52.620;-127.067533;68.175920;208.0;Inuvik
96;9165;1707.728066;2026-01-07;23:34:53.620;-127.128394;68.114784;208.0;Inuvik
97;9165;1708.728066;2026-01-07;23:34:54.620;-127.188932;68.053626;208.0;Inuvik
98;9165;1709.728066;2026-01-07;23:34:55.620;-127.249240;67.992456;208.0;Inuvik
99;9165;1710.728066;2026-01-07;23:34:56.620;-127.309244;67.931265;208.0;Inuvik
100;9165;1711.728066;2026-01-07;23:34:57.620;-127.368934;67.870052;208.0;Inuvik
101;9165;1712.728066;2026-01-07;23:34:58.620;-127.428310;67.808817;208.0;Inuvik
102;9165;1713.728066;2026-01-07;23:34:59.620;-127.487400;67.747564;208.0;Inuvik
103;9165;1714.728066;2026-01-07;23:35:00.620;-127.546261;67.686298;208.0;Inuvik
104;9165;1715.728066;2026-01-07;23:35:01.620;-127.604816;67.625011;208.0;Inuvik
105;9165;1716.728066;2026-01-07;23:35:02.620;-127.663067;67.563702;208.0;Inuvik
106;9165;1717.728066;2026-01-07;23:35:03.620;-127.721017;67.502373;208.0;Inuvik
107;9165;1718.728066;2026-01-07;23:35:04.620;-127.778729;67.441030;208.0;Inuvik
108;9165;1719.728066;2026-01-07;23:35:05.620;-127.836185;67.379671;208.0;Inuvik
109;9165;1720.728066;2026-01-07;23:35:06.620;-127.893347;67.318291;208.0;Inuvik
110;9165;1721.728066;2026-01-07;23:35:07.620;-127.950216;67.256891;208.0;Inuvik
111;9165;1722.728066;2026-01-07;23:35:08.620;-128.006796;67.195471;208.0;Inuvik
112;9165;1723.728066;2026-01-07;23:35:09.620;-128.063184;67.134041;208.0;Inuvik
113;9165;1724.728066;2026-01-07;23:35:10.620;-128.119289;67.072592;208.0;Inuvik
114;9165;1725.728066;2026-01-07;23:35:11.620;-128.175111;67.011124;208.0;Inuvik
115;9165;1726.728066;2026-01-07;23:35:12.620;-128.230652;66.949635;208.0;Inuvik
116;9165;1727.728066;2026-01-07;23:35:13.620;-128.285945;66.888131;208.0;Inuvik
117;9165;1728.728066;2026-01-07;23:35:14.620;-128.341028;66.826615;208.0;Inuvik
118;9165;1729.728066;2026-01-07;23:35:15.620;-128.395834;66.765080;208.0;Inuvik
